descriptor,audio_id,ratings_consistency,RSC_20Hz_band,RSC_50Hz_band,RSC_83Hz_band,RSC_120Hz_band,RSC_161Hz_band,RSC_208Hz_band,RSC_259Hz_band,RSC_318Hz_band,RSC_383Hz_band,RSC_455Hz_band,RSC_537Hz_band,RSC_628Hz_band,RSC_729Hz_band,RSC_843Hz_band,RSC_971Hz_band,RSC_1114Hz_band,RSC_1273Hz_band,RSC_1452Hz_band,RSC_1652Hz_band,RSC_1875Hz_band,RSC_2126Hz_band,RSC_2406Hz_band,RSC_2719Hz_band,RSC_3070Hz_band,RSC_3462Hz_band,RSC_3901Hz_band,RSC_4392Hz_band,RSC_4941Hz_band,RSC_5556Hz_band,RSC_6244Hz_band,RSC_7014Hz_band,RSC_7875Hz_band,RSC_8839Hz_band,RSC_9917Hz_band,RSC_11124Hz_band,RSC_12474Hz_band,RSC_13984Hz_band,RSC_15675Hz_band,RSC_17566Hz_band,RSC_19682Hz_band
Plodding,English,8,0.763218,1.44795659356962,1.6273305994994764,1.7690938600396742,1.915702323778342,1.960308573048852,1.7425815111958076,1.4337995510676198,1.325605193622371,1.1822611891338801,1.0068426303631484,0.7888957462442914,0.48253582084099894,0.15707816374503691,0.00747961319503456,0.04085074815391952,0.12697499163630663,0.12566793292852127,-0.00312857935439315,-0.22973976512291114,-0.46811685193097424,-0.5826410454098374,-0.5456992351043224,-0.543219697569768,-0.654785521839028,-0.8185470322612562,-0.8833349596012492,-0.8793806465754154,-0.8473324524233418,-0.8645423779783501,-0.9535193916341986,-1.0569043770041588,-1.1149168575138206,-1.088253567304589,-0.9946706329456871,-0.9391659779744208,-0.9043280184634146,-0.8537893101834845,-0.7521361534045663,-0.6178728291727579,-0.5449397612909569
Scary,English,7,0.550378,-0.3745327867284311,-0.1493894697004762,0.009306053041063293,0.01802755410186303,0.10477461963378953,0.3468533008210964,0.4679513485906135,0.47018526470233946,0.09010229028593124,-0.34510557619795945,-0.5931673635162195,-0.726095638689535,-0.9311872989331087,-1.1354188571906836,-1.3852505477611141,-1.4530142760381244,-1.2793605534754005,-0.7942717318643445,-0.07853697214013321,0.7132590437714528,1.50573578064523,2.063702516996036,2.2880665300242904,2.3027592267212085,1.8994416762282758,1.0663712530366702,0.30673021414098445,0.15513962886122168,0.4958709346006758,0.7747132897863224,0.6267990173667863,0.1978545786076413,-0.29194892523954746,-0.6929776039672944,-0.8136064720735043,-0.7733432128518101,-0.901520785823871,-1.140600884046931,-1.189893339045862,-0.8544218266791478
Pleasing,English,8,0.158231,-1.8055892904353787,-1.7077653414851004,-1.567224750934399,-1.5393493537003364,-1.5985054677728336,-1.6654902528451319,-1.5908192205854872,-1.29755524719668,-0.9239434944588809,-0.593831498968078,-0.2762663607460222,0.008268008904052196,0.34428626921769756,0.6949871251784705,1.038406317908264,1.1831868315677394,1.27963289965591,1.402684098599946,1.502300449556902,1.6222818472037086,1.6646952223934743,1.4647030481600847,0.7658847290905091,0.24465489774504054,0.09093311227424189,0.14764613382683436,0.28055855127347124,0.33383859249665343,0.4147086489655741,0.41144258868480443,0.3432404081923198,0.24665973876024383,0.12267406107672794,-0.014138976555871747,-0.186945480646997,-0.1711020873160518,0.009736837473765504,-0.030921504885171786,-0.27701813449600304,-0.37094395517801093
relaxing,English,8,0.098769,1.6231294836093564,1.3651244452683335,1.2604531375408854,1.2033531156601436,1.0603974480891654,0.9052280864421884,0.8763288589357074,1.313916551548081,1.739779074915552,1.732042502335517,1.4459963532741518,1.0398341950341552,0.6241549966002528,0.3150918071154116,0.12212909608280585,-0.030920553070759412,-0.27886729244606384,-0.7131641719501283,-1.0814737858572205,-1.1677528115093243,-1.1726982148820864,-1.2247130265364852,-1.405147210201843,-1.508741109504379,-1.3160094914014515,-0.9923947501747994,-0.7475337221799396,-0.6512096099281904,-0.6167131971247363,-0.5852171217088553,-0.4298097601085032,-0.1863420055281218,0.06653017776527033,0.22077285070132993,0.213781527540668,0.07330005064500447,-0.15911773213997543,-0.5011224605160941,-0.9961265989315473,-1.4362691334034765
GOD,English,9,0.299072,0.07732442484139973,0.20931020995034874,0.212966815782616,0.10079931979357827,-0.0028810073387997453,-0.08637628712956588,-0.09484268722986945,0.035234089530279004,0.31451875671492036,0.5473160589374028,0.7761845605046509,1.1464098764820712,1.4752373338077835,1.550363808131778,1.423787185854298,1.0769011585387898,0.8945032222123426,1.1714220188263977,1.19246892730853,0.41675986041740865,-0.6773109068153119,-1.501531728680312,-1.9969778698668395,-2.2374726869972736,-2.342530829711795,-2.138674945443642,-1.4382298609263824,-0.6408153034066273,0.0011891162476488069,0.35265115603535063,0.4940479491463587,0.5516704808589388,0.489588992332535,0.35184986079680713,0.10332966185446599,-0.17436845757685093,-0.3236872402355473,-0.3389615620891992,-0.41412621682824285,-0.5570472546304422
LOUD,English,9,0.52668,-0.34882142861035265,-0.4857229259881594,-0.47765894016420546,-0.24005160436275433,0.16153190197576675,0.5209773655488316,0.8471712233543928,1.580375855607495,2.085903595849678,1.931458487490112,1.5921036355290112,1.184655226804277,0.6760850738133865,0.19685814794294593,-0.15425637147954438,-0.4343283892294083,-0.732147432369441,-1.044824475751156,-1.2308812627883503,-1.1611247988598363,-0.7398685473142981,-0.03704072287037213,0.6413816472978123,1.0615519069367212,1.27857064438322,1.191126922706024,0.6834540707176606,0.2684327068018204,0.13175677372885453,0.014153031919047538,-0.13124976527274212,-0.2533638612582148,-0.31227253460257404,-0.36613443643649335,-0.47969904859580553,-0.7134336985001749,-1.1369930712754213,-1.511311164782594,-1.838980873791958,-2.2173828641032016
victorious,English,7,0.258506,-1.3909010293209378,-1.115902600895729,-0.7407266346050344,-0.244219576914755,0.37364885285314087,0.930569470645666,1.2276068681866832,1.46580262689444,1.550925609812473,1.3773519921900848,1.0952874941070796,0.824536625303362,0.5327699075239479,0.20253206498807444,-0.08099857817615776,-0.2558753704266199,-0.2528247046114394,-0.03972375662076171,0.2804779675205741,0.4896402232146234,0.6154111962079738,0.7346901894235657,0.8413125559037086,0.9441631177422382,1.124638308982269,1.371786788595425,1.1222281319429983,0.44663106213227993,-0.08357109375257225,-0.5138676942477428,-0.7678520239983403,-0.9848533217692974,-1.2195809374708775,-1.401461679899668,-1.4728824073366007,-1.4950302330652911,-1.5686590931836195,-1.5527468023201911,-1.4055469343843976,-0.9647865811705731
Hate,English,8,0.561976,-0.08740147116911001,0.04097015137059404,0.03845233694116695,-0.03174041402105082,-0.02693829582069765,0.0872609596240897,0.302793708918779,0.6266895634242174,1.03953883954386,1.289259682355098,1.4365352108290388,1.5474349972677908,1.6198132122871667,1.6222669965877066,1.5973524370839527,1.59526962036221,1.5456695808151806,1.3511412430636875,0.9894552783276963,0.5041159296894235,0.041057968536276926,-0.33714552682025123,-0.5632817869205444,-0.6621821892753881,-0.7239444532123421,-0.7787748636360741,-0.8413904698862752,-0.9635571510280181,-1.0432645824383213,-1.123788326129669,-1.2027236916724682,-1.2460875290507591,-1.2267980391143218,-1.1479733997681807,-0.9993101476385726,-0.9281672273200393,-0.9363779463163531,-0.8974743487736583,-0.8059773349470668,-0.7007785220687727
warm,English,8,0.378997,-1.067757111841456,-0.611887321775349,-0.08085885802058287,0.24579285901810496,0.513166970184692,0.7982654932657995,1.058611033478822,1.231860957795708,1.2923030223312248,1.230265280394175,1.09108655403017,0.8882265306445017,0.6709163652123136,0.42120530457200067,0.15649690778178454,0.05494458877195434,0.2149366923210737,0.5742712594791759,1.0588777471890474,1.3962437989071217,1.3096324430291606,0.9789409286372426,0.5527794067021169,0.2681419770759184,0.197019697192653,0.2851968240848842,0.274604193512818,0.09411602560672595,-0.17096612867358843,-0.45759670485059317,-0.7119617064082379,-0.9998526125258279,-1.2765054093951895,-1.450348533049017,-1.579480836497848,-1.7327347804904076,-1.8185262987460447,-1.7529460637398508,-1.7380988127998012,-1.4083816824053956
soft,English,8,0.768733,2.110554418989856,2.1446888386262586,2.254893138586996,2.088673644179084,1.725216379720412,1.3300874773918319,0.8962247612750078,0.46558112745466224,0.11495484484381362,-0.1365018386928544,-0.39391578614006656,-0.5406474084026264,-0.527077968637776,-0.433458083176645,-0.37469613574255334,-0.36886485413910003,-0.4393733779673626,-0.7018350776847061,-1.1928480224684037,-1.541366285754749,-1.481465520533808,-1.3978460808826112,-1.2330384008624728,-1.076392508883688,-0.8265533060844887,-0.21713899122683347,0.27543914178805223,0.4437928097785801,0.49050473208129586,0.5042999101517462,0.4419054964518429,0.30139120875747444,0.09431641669906267,-0.1623338939102818,-0.4244748132801103,-0.5986783900482939,-0.6411500212860565,-0.5599775304035358,-0.3326456472461086,-0.08024440332084318
warm,English,8,0.596814,0.4760983268500321,0.8912012260686986,1.1314130446523902,1.205039832946067,1.3166118984428918,1.5276825678672352,1.7911977656057032,2.0654130235233663,2.0368603831395524,1.6720159574010642,1.307283312166344,0.9899771868865587,0.6011036593394407,0.118466177905333,-0.48743615194032275,-0.8950455191420393,-0.9908409795454035,-0.9268833348433321,-0.7429967120387461,-0.49575745859423725,-0.38450202833008723,-0.5063094483624724,-0.823816597897392,-0.9616077833147494,-0.8467245668470463,-0.681149013279007,-0.551034893822508,-0.5314256672967971,-0.5041738429962086,-0.43296025376235464,-0.34544478006197993,-0.2728300776001739,-0.24104497063795666,-0.26935618367607533,-0.3496609400267828,-0.4617877331454867,-0.5616659193987005,-0.7141655116740601,-1.157128345077458,-1.9946156494833
heavy,English,7,0.209974,0.6955675802485808,0.6676502855481418,0.5622854079914718,0.5422049917437486,0.6934228707025051,0.9423285165860124,1.2066704628158427,1.3726374470756848,1.3153063876730895,1.0380571024592564,0.623199195623421,0.08554360470850145,-0.6106233955725624,-1.3408638421303065,-1.9480340189112992,-2.184821508886815,-2.3413670570304834,-2.449071413737188,-1.8721823399856212,-1.1091235377841115,-0.7210140547719847,-0.508157956053803,-0.07846644984715209,0.3747675860376731,0.6557913432604245,0.6682883591627986,0.4065550176444677,0.23073001316160438,0.3131350173765976,0.4101839369840522,0.28674171885454397,0.0821825228092872,-0.058801189625599194,-0.0356245421975558,0.05385306249876928,0.09678414073915104,0.16087029620937898,0.34280501073536346,0.5831885765025818,0.8474008513815322
bang,English,9,0.458358,-1.1571414882923834,-1.0554776410419866,-0.7044945440405064,-0.20818508950118675,0.11850451429859103,0.2593705402989457,0.3719080231085235,0.7754402226440025,1.2778880120155998,1.5588590532424025,1.6581658234506371,1.5996385525281203,1.3391135223469628,1.0361786858739748,0.8986958836782267,0.8054655941146218,0.7304689565652636,0.6721928848276854,0.5167385126823423,0.36716627598705054,0.22966217580326492,0.09122493165824884,-0.04028917926325939,-0.2074008451097829,-0.4880738360359226,-1.0259973707002783,-1.6401982732249487,-1.9370756611988256,-1.9809361245576083,-1.755465956444999,-1.483271641928723,-1.2259395089337295,-0.9350369179669873,-0.5790179252540413,-0.21328053300328176,0.11694728476688085,0.36511970682176387,0.5273807788461019,0.6179088160805108,0.703243784858731
jumpy,English,9,0.136833,2.0418235888462535,1.6388494206345152,1.446745531596981,1.3970129910715472,1.3848275964339718,1.219860474805366,1.0015970728649835,1.0735258253061892,1.1112400005232066,0.900784138252532,0.5330984549930525,0.15112458170974796,-0.14192473214148998,-0.3125087045483686,-0.43898903351060803,-0.5841171463076706,-0.7339676996932859,-0.9249902034138794,-1.1567001495516995,-1.3742272913735116,-1.5308897898840954,-1.4464448048078542,-1.2213675237236945,-1.1099766673587845,-1.0550086071647768,-1.0667316039833104,-1.0573810838381357,-0.9269729826593334,-0.7172671460564526,-0.47934384626135357,-0.3915951815621252,-0.4114352716414141,-0.4001763897755806,-0.25406342451962444,0.031544284056148994,0.3350041190002196,0.595003103861844,0.867767235279267,1.024039729349926,0.9822311351912971
warm,English,8,0.224606,0.9916612741415263,1.2099752167265287,1.6582063391280695,1.81976064560552,1.614235249484453,1.2050572838695903,0.8269815525673401,0.7391605414535782,0.7847127417534248,0.7748115809373257,0.6315251443931776,0.4619452291043261,0.3257091911323532,0.31003820208086375,0.3618825174128698,0.28385445638006834,-0.03651633861055498,-0.6088099526911717,-1.1609733356672463,-1.343755430818014,-1.3354111792348573,-1.466927010265045,-1.6271734329654672,-1.7455887165342931,-1.8622701024690471,-1.8329649246780175,-1.338639531686859,-0.7466431884944021,-0.4478544879532717,-0.2307888096442832,-0.025124335527257444,0.14559291743456673,0.31994184860927344,0.505209825816922,0.6375117297490038,0.548596773944731,0.26668046977526727,0.007890320988666592,-0.2024510928234494,-0.41904918242621175
relaxing,English,8,0.469803,-0.06322514698024581,-0.37200555373521743,-0.6925069351267943,-0.9338922355590006,-1.1133630248187805,-1.2385076741056111,-1.313874867234835,-1.5207025232555433,-1.6741701652981171,-1.535885915665563,-1.3125473993803298,-1.2317559995845104,-1.2537074672133293,-1.2186671165516019,-1.0677561715756736,-0.8440545339015934,-0.5997944804858618,-0.3307282184707623,-0.029096309327774978,0.2292189321882056,0.43540540923903204,0.5297953837384893,0.5931794593005413,0.6794344787282355,0.7093652186488498,0.6840275154926319,0.6531450872221266,0.7112329944309759,0.8147217477420567,0.9243628294824541,1.036261776913994,1.1452347668491005,1.205078601889588,1.163782304911978,0.9564573207053378,0.9465653296882515,1.0795290969882396,1.1277875589848294,1.2882985668179525,1.4333573583082755
punchy,English,9,0.763972,1.6968445667179504,2.000052959749711,2.2598905906221276,2.1574305858399816,1.934265385819174,1.7332900668281268,1.5085825144334455,1.239519375729292,0.9307553941873757,0.5648363032925198,0.15647720850212854,-0.09677116223375336,-0.1803413427320706,-0.16643655135512447,-0.11004744396657871,-0.06671099494961666,-0.08906587735265814,-0.15475152738212591,-0.22332905739109682,-0.2904475323032034,-0.4564338535221131,-0.6125698773197235,-0.6826043585217126,-0.7155560449737834,-0.7428073352747356,-0.7441902714920628,-0.7099273957124864,-0.6597646697768518,-0.6150552846881285,-0.6158429321499932,-0.6747926114231573,-0.7493649908758206,-0.8151105007901956,-0.8529344965219737,-0.9151617568514777,-0.9777950290117662,-1.0081070615276022,-0.9190537245026084,-0.7629297316678365,-0.574041535451575
Clear,English,9,0.698566,-0.98321513798243,-1.1024196508386497,-1.221810283149172,-1.2060377508907678,-1.0823281073338258,-0.8697056027737301,-0.5871003759703,-0.23967943351193693,0.14491026400053045,0.44638172291518147,0.742675606195068,1.0770794858840327,1.3651386234192846,1.4649405266988305,1.533574757135475,1.6499669316988856,1.8365221070205884,1.939105842432599,1.6838624904335087,1.1214275414357293,0.653367078556726,0.35449509884154107,0.11909126406332754,-0.09497747329799605,-0.3957958670329285,-0.8220423328188965,-1.0905523157732653,-1.2460056287642287,-1.3586776376608767,-1.29774895220351,-1.0665400600934034,-0.7994807752234309,-0.5841481250691256,-0.44178229187703083,-0.3285813070369816,-0.12448583320088888,0.17218279133408687,0.29027602921241613,0.23611091933113718,0.11200586189442747
soft,English,9,0.413449,2.0233418625524604,2.1708137095208886,2.1618120676456325,2.032624663860039,1.911036942615735,1.8071539472960028,1.6489335532009304,1.280015647096178,0.6393225334492156,0.015841995939828962,-0.46518476088718225,-0.695668861147513,-0.6996957545629564,-0.6376370741454452,-0.658863874886747,-0.6647759178693368,-0.7015639601364979,-0.8613635794678158,-1.0305608663376962,-1.0755522711128978,-0.940798346648546,-0.7757849047223297,-0.6815946684089716,-0.7077339170289536,-0.7310395433163116,-0.6022582197164061,-0.29096811459085914,-0.044531993960181565,0.031212113111995114,0.011524649519786219,-0.09904322695617993,-0.2788200081923637,-0.4342399544932119,-0.4968011436588225,-0.4199822850039799,-0.4321000228976871,-0.4598284674321345,-0.3357788709851195,-0.27226780592274674,-0.23919527131980153
bright,English,8,0.717702,-1.611060646215026,-1.7712381872425083,-1.911478102438795,-1.8977157460950975,-1.8321415610514478,-1.7784876627734567,-1.7118286819692203,-1.5597649475869828,-1.2252158904350652,-0.775847200408923,-0.3643151799524336,-0.09754110502697251,0.0541128707258123,0.11277073042506315,0.21583348094239177,0.3459076356267227,0.4913201050646449,0.6174426082231349,0.6380873372776159,0.5930816279938422,0.5522766080560673,0.5352900903446224,0.5562737182884843,0.6415828226033493,0.8068528125351948,1.0167251163608593,1.125946167273993,1.1619300095542187,1.1398998481729443,1.0483265566266369,0.9621103756433808,0.8979828186275922,0.8026866620087433,0.6554635529301515,0.5009182514985218,0.34368042084970096,0.21657916025821766,0.16210383306092915,0.15729518112778285,0.18415450909531136
mellow,English,8,0.652616,0.5955110233407449,0.730046634251884,0.7582026014041273,0.7056978419905412,0.5787435701396838,0.2910654569602833,0.040647803121639174,0.05202483444225574,0.04201930131455213,-0.15637664016774863,-0.430191159428967,-0.6422587809086068,-0.8151000447113943,-0.9660845323099403,-1.165704571462514,-1.2938783541223824,-1.4009908278697154,-1.5300006977458098,-1.415442560779436,-1.017416694104087,-0.796124353504484,-1.0090097504699795,-1.4184979000766649,-1.4153505837551708,-1.2105280845192914,-0.9126056865351465,-0.34144443450178114,0.15627516107783282,0.6768238454588662,1.0178357823681305,1.0875501238735712,1.095176608430319,1.1297712921190426,1.2197895725087298,1.3598300685356592,1.48143168487366,1.461728647058636,1.3637170915201628,1.1896981138573737,0.9034185983254237
heavy,English,7,0.12768,-0.5492418480373421,-0.35557674705866743,0.14363298120399878,0.23421104072318968,-0.010250257978647027,-0.3389071869710158,-0.5839834642564575,-0.5305456355122404,-0.1210319363364233,0.4499547281707138,0.878165573380004,1.1838035498418324,1.3006555250709984,1.3227504595895643,1.1859321996938876,0.9079134018702072,0.8902544767366573,1.1464294290165735,1.4394995751981308,1.4477609792839465,1.0624108762895188,0.22141927685983834,-0.8431461958133019,-1.4384219260978488,-1.6365828992414744,-1.870756287487042,-1.9787174078786065,-1.8053981246378945,-1.5055042657566484,-1.1491276433257585,-0.7081097325027798,-0.18355991421273213,0.227871485860323,0.4527489110447306,0.5822848399846902,0.7014506727777343,0.6637211862070069,0.41961412374942425,-0.12732602398325685,-1.126297795464833
nasty,English,7,0.364337,-1.144870430474902,-1.7097627370502821,-1.879793156159026,-1.811277814636146,-1.7150875013298632,-1.6138282654676723,-1.446792245247015,-1.1429968685988159,-0.6653491128107941,-0.22857790505530762,0.13993073419356586,0.4227473742618347,0.7154880789687945,0.9869010897165178,1.3173385283366867,1.5290737968837222,1.7101836852192491,1.7513838492491776,1.5086536375090764,1.1202040108105926,0.7572789689249028,0.528342251230357,0.3434792995881295,0.21586525118303407,0.13443849918420833,0.08372169054621426,0.08292040607238951,0.12338249590719468,0.25022492235303667,0.3696616417137333,0.5182619698843556,0.6470438210627171,0.6202606687383854,0.35988148350093035,-0.03125489356890799,-0.3058758778344932,-0.46361641437531953,-0.5938032529674384,-0.7068682680840228,-0.7769134113788011
pure,English,8,0.69021,1.436718726309775,1.9780164686308952,2.0847108252758453,1.9301427270611253,1.8207923532661932,1.717399388729244,1.5506069437021839,1.3450730128020278,0.9421140098537547,0.5078888282872304,0.1691321001874368,-0.032065168890787754,-0.10465644894132169,-0.07975984222350858,-0.02542185224430608,0.02319212878273664,0.06037485495774924,0.06353599146826915,-0.007918147117797234,-0.22939298118822707,-0.540528495994023,-0.8490588452275775,-1.009666040827245,-1.1285220785813759,-1.2651110069357983,-1.2988177366808908,-1.2002311484101402,-1.0766921979754198,-0.9781140090699448,-0.9032877386792637,-0.8654595508171748,-0.8177358482761461,-0.7564930407788523,-0.6630844930948219,-0.5371110803290705,-0.48743669213407503,-0.4542197725062922,-0.2843673248896029,-0.08783721440023488,0.05329039689943239
tense,English,8,0.792482,-1.1476222170741475,-1.398290335952982,-1.5323654454297975,-1.5630576918852,-1.5889429083939062,-1.6472852716444497,-1.7123925782204614,-1.720759267345571,-1.4785844430262616,-0.796183484869081,0.14358211451109798,0.7924132092152691,1.04906592594771,1.0720892735766128,1.0991939746904535,1.1221270116892326,1.3308993682828154,1.6367149554347247,1.5587881307161482,1.246160306605067,0.9789166634916227,0.7206458490762273,0.48867608500768733,0.34917634499784705,0.25712847481943996,0.1987762844765898,0.2745080884193866,0.39683689619565804,0.5036375265922322,0.49799328028350437,0.4534867536026667,0.3496811124535208,0.009450663674112491,-0.43928072507567245,-0.6934480234528541,-0.6327242768635294,-0.2976416788549936,-0.04030669888947619,0.04377170284638872,0.1151650503723692
harsh,English,7,0.525478,1.2135796972855095,1.2453053718897624,1.3980042237585004,1.5089383705509507,1.598062813790716,1.6605850510783708,1.6019229199795462,1.588483253187212,1.3775307348199155,1.0653141340737207,0.8734554720671401,0.7500031491148076,0.5856685670059396,0.48024707427571567,0.3533842826430065,0.19118101975451002,0.09598161649879765,0.04650263487941329,-0.040487193003732345,-0.2737068862330391,-0.4630491617901016,-0.5536959513884191,-0.6028290151004388,-0.7001940106329286,-0.8514744971761172,-1.0250373736940561,-1.146912585122932,-1.1973070091203986,-1.1509867567374146,-1.0396362850501062,-0.9000105365240686,-0.7293840952462411,-0.5463211127346033,-0.42938577645712167,-0.43528139366033086,-0.5930733976832823,-0.8439229172832257,-1.098150658732451,-1.3757433227225253,-1.6375604505600005
Jarring,English,7,0.34407,-1.1684359499854067,-1.3129219874724523,-1.5019182061761598,-1.5179378854356256,-1.3928251666818872,-1.2008872907796675,-0.9526616074865304,-0.7061179616642423,-0.44653528040831464,-0.21389269488193485,0.05424494804044971,0.2966274303855501,0.5002367083821785,0.6567566856575394,0.784477960218706,0.8375766419181597,0.9447154042751851,1.1687023888670318,1.4174498750229745,1.6488834693967613,1.864338464707117,1.8371835240295569,1.60738408265252,1.314842936698991,1.0248946667475545,0.7362573335105045,0.4471101908729196,0.2280365603516566,-0.008149345040984234,-0.2261524304110373,-0.3887926042837077,-0.5620828288905093,-0.7382273361686909,-0.8762256633080805,-0.9337706990188213,-0.946792394946947,-0.9031784539306571,-0.7624901582682831,-0.4655341503298227,-0.14418917616559218
trimble,English,9,0.234242,-1.0981709799561938,-0.8818178492909409,-0.9270364208067313,-1.0367038348725763,-1.0534170410782837,-1.0699422550410687,-1.083366759173039,-1.1320240937836341,-1.150965624106578,-1.0681267095742415,-0.9265629666162657,-0.8296815260197639,-0.8046647840767296,-0.7860832728478457,-0.7825043979265639,-0.7869734006668484,-0.8598303819853444,-0.8580591143039407,-0.6419117494940978,-0.23173828062588914,0.21246645251660126,0.5434435323380731,0.8453366189763384,1.2858262390073725,1.8699322943180032,2.06792530323524,1.7027643487346924,1.308369323410405,1.1886225720203716,1.095714461556819,1.012638169817788,1.0055512852707866,1.0023366943149559,0.9282527184402705,0.8472709677022726,0.6750012482130289,0.3611249154106734,0.08829186543901037,-0.03343770881377951,0.002150140337652068
solemn,English,8,0.796556,1.4522486810914221,1.5748789035370576,1.7709221840867362,1.8278071829068028,1.8276129291027488,1.8438807957421077,1.774356935907338,1.415689569852966,0.8267280019426467,0.2129447198381299,-0.3081881962557086,-0.6101674916585632,-0.7124571840465727,-0.7252548994806798,-0.8365884240197312,-1.0336142284895622,-1.1737168764990575,-1.2291064867047494,-1.2301028507388287,-1.2056500816142566,-1.0722829917298773,-0.9356687666885161,-0.744894913182459,-0.5632856192675049,-0.28489840462989546,0.207027589476507,0.6509502580187582,0.7836523431859338,0.6424868602297328,0.409194602413688,0.08193705820724886,-0.2280539617661395,-0.41961478570258337,-0.485108657307341,-0.480939483142505,-0.5645491871378717,-0.6876074729263816,-0.6646297728000259,-0.5871737895752349,-0.5187640901757784
rich,English,7,0.762418,0.3211331202543678,0.6491234073366032,0.8477321645435466,0.9303275481358009,1.0819203780987303,1.2850517449225125,1.3436423644721778,1.3329915695254244,1.2058252541114705,1.0071133412676123,0.8227133057243264,0.6128459928717015,0.4445364762070488,0.36959565568063385,0.39471123541511455,0.44161813275627215,0.4758281935911592,0.47658317925104715,0.49605951880144766,0.5103141705337699,0.5256562764368269,0.5766028869173601,0.635567964745207,0.6009778715440424,0.4202892093367243,-0.00015707389046205246,-0.4003546384320047,-0.6644093986618617,-0.9033848811055791,-1.1491311966701767,-1.4364625458063691,-1.7453943316152947,-1.8603806181438922,-1.639842355055309,-1.2751515024367943,-1.1426244695350376,-1.3307342852612214,-1.4801104790302806,-1.4723961771281748,-1.3082270097084698
gruff,English,7,0.818294,1.4259086430515642,1.4956289955900233,1.6291972402345323,1.734617215096388,1.7441843420797185,1.6776765693400288,1.5834246514356491,1.4935358056760264,1.400510971862656,1.2250282637001246,0.8977090524286392,0.6125445957463007,0.4377446190263881,0.31297219242208096,0.19955929659414323,0.04792107765048766,-0.17319949919615282,-0.45108065487204185,-0.6856683245347526,-0.8264914269504293,-0.892221674683125,-0.8271420802093117,-0.7580088350959434,-0.7666762751493993,-0.8468530817182974,-0.963456701476257,-0.9807525496340878,-0.9383569292629472,-0.9532529099054858,-0.9187061646716526,-0.9260389720031023,-0.9950631102913028,-0.9763007690445688,-0.8444576634528873,-0.6243652173796627,-0.5231109881077554,-0.5456030556460972,-0.5229636271954623,-0.49531392158283916,-0.48307909987118913
shrill,English,7,0.547781,-1.4486085585032804,-1.7270350445877,-1.9880133273550205,-2.0638176200997984,-2.057050187520457,-2.0081972167168387,-1.7839841500272546,-1.3996452289974288,-0.8113946358431017,-0.3860559809075668,-0.11460410175118382,0.03678884277770893,0.07919262953845355,0.048648080047776696,0.10673213873636404,0.3448081656810819,0.5783947211780792,0.6980095844209352,0.7877231770763626,0.9025796550493235,1.0725154137346216,1.1767874530226121,1.218506418831854,1.2033616015461293,1.0194924439857396,0.7550449857367154,0.6182909820715048,0.594117099944397,0.6456669362341406,0.6398918943528183,0.6298831537856279,0.6048726806385152,0.5493491101670922,0.4268090733323114,0.26775476123410974,0.12395043084224222,0.13316648234785947,0.19709429204224968,0.17786791065536017,0.15110593329764554
enticing,English,8,0.365065,0.9436993717805985,1.431711146826611,1.8619876706408163,1.9938465814130173,1.9005511325402444,1.5471268623204846,0.9980940895143583,0.39507258212105745,-0.33053780802752897,-0.8733790074325988,-1.197390794105758,-1.3858050643432827,-1.4327257953485106,-1.2790025724853318,-0.9678934920522597,-0.6740273475287338,-0.5837301746153957,-0.5244887426070688,-0.3528576882601807,-0.11489524667052269,0.19854277278664567,0.4198257822541386,0.43445757222532605,0.20462398053812592,-0.21351807922022945,-0.5794929144134898,-0.7093510516649133,-0.7162776571072218,-0.7976243687754087,-0.8990119367651184,-1.02386306317269,-1.1636461346942937,-1.02558761435151,-0.5410330663185026,0.03382218163827585,0.5594041647250552,1.0879185629149524,1.2721057093041157,1.1868885202709636,0.9164609361457632
soft,English,7,0.74187,0.8036876144195385,0.46550204772715215,-0.018149520403508538,-0.4829466166481308,-0.9484252873957888,-1.3768214438759234,-1.6076691658669848,-1.7460910651142645,-1.7067047033114573,-1.5679551884342735,-1.4840883202605248,-1.2987253376562793,-0.9275729511886922,-0.4988798279391654,-0.23119675842609647,-0.03702723248066841,0.15022776635718135,0.31589913626618854,0.4176659222901764,0.4725375702980787,0.5177852826121626,0.5057621236863133,0.35022787981227965,0.08132925172467362,-0.22789179578849794,-0.4286305992490401,-0.4636484665958213,-0.4674982118652926,-0.47080956199524493,-0.30611185406686636,0.15996128151081243,0.8471187681821588,1.5094824858901823,1.856454824013003,1.8749441452084554,1.683400774419735,1.4804771683028402,1.274601779150475,0.975668188643985,0.5541098980471298
